temperature,humidity,date,water_level
27.996542906643203,56.66553411846241,2021-01-03 20:00:00,7.492989987133695
22.489467914415744,63.93466754698669,2021-01-03 21:00:00,9.894968142163057
20.475175131108276,51.0314502362174,2021-01-03 22:00:00,6.411835740022911
23.973742276650462,79.4580195883283,2021-01-03 23:00:00,7.53498243490717
25.9849015648963,56.87993422284703,2021-01-04 00:00:00,8.712072578456535
29.040355326694094,56.60671946679253,2021-01-04 01:00:00,5.602340071028533
24.651829029545702,57.88034015869522,2021-01-04 02:00:00,9.38034196844005
24.890152508772115,59.08924488954227,2021-01-04 03:00:00,7.469078031137052
26.534563460646122,67.28303379666642,2021-01-04 04:00:00,8.630504493257376
24.51708263115384,73.82897005272977,2021-01-04 05:00:00,5.873932373784402
24.72407385281681,56.78863435683821,2021-01-04 06:00:00,8.353944554917879
23.825189900679906,64.58514240003292,2021-01-04 07:00:00,7.169092431470153
24.9226924473551,77.38802600673125,2021-01-04 08:00:00,6.217387080722992
24.099075209889367,51.53892770564778,2021-01-04 09:00:00,7.175798249349145
28.768690974466498,58.63240546148067,2021-01-04 10:00:00,8.657446418178914
24.390897525761883,57.23201799110825,2021-01-04 11:00:00,9.387877542250814
23.060580058207094,54.73144451197932,2021-01-04 12:00:00,5.726088844679179
27.703573803637994,75.25708082309798,2021-01-04 13:00:00,7.808155875294222
25.096352722789298,50.97521158892362,2021-01-04 14:00:00,9.164894703665952
25.805122028476642,75.6877076289607,2021-01-04 15:00:00,7.796878958392173
20.20572575348798,51.35376034494718,2021-01-04 16:00:00,6.305826864070119
21.11500918688567,68.47781691591817,2021-01-04 17:00:00,6.582544599924269
25.666479764464757,77.03816987399344,2021-01-04 18:00:00,7.218900152691002
29.873560507946134,78.44418679416015,2021-01-04 19:00:00,9.45093284152252
23.70171865415305,79.54300129211693,2021-01-04 20:00:00,7.794029778919519
20.426944169884965,79.71681107109812,2021-01-04 21:00:00,7.704568560026959
25.666823530930607,64.73754651284685,2021-01-04 22:00:00,7.400650731622122
20.271531583858465,50.53974072523686,2021-01-04 23:00:00,8.791921153268111
21.81765141970643,79.44383999666462,2021-01-05 00:00:00,9.927154596559319
22.018436862970695,59.71665954215201,2021-01-05 01:00:00,6.5621348283612715
24.634146735186466,59.83289882480654,2021-01-05 02:00:00,8.614663331507382
22.654757423099923,76.78157270196128,2021-01-05 03:00:00,7.100141829182242
20.930580476894395,66.92558005085814,2021-01-05 04:00:00,9.59396864509329
23.517655103797818,63.05601384002274,2021-01-05 05:00:00,9.299785185358331
22.713862189964356,55.09643141930412,2021-01-05 06:00:00,5.644202069392221
20.86190083127769,66.90358402325387,2021-01-05 07:00:00,6.169672677147685
27.2873334716807,61.785338424685875,2021-01-05 08:00:00,9.721436258791059
25.655776799277213,60.026815572620855,2021-01-05 09:00:00,9.916382037689358
29.75468357434898,76.31907613512705,2021-01-05 10:00:00,9.114351968320264
20.198870082755974,55.382672951028134,2021-01-05 11:00:00,5.081739427625521
22.84359535056369,50.384200985661685,2021-01-05 12:00:00,6.297872462673328
27.574121257012855,67.2738352431918,2021-01-05 13:00:00,8.948720682044977
22.56066120343599,54.93780662104108,2021-01-05 14:00:00,5.926380539522835
29.3577455193098,71.71017238973026,2021-01-05 15:00:00,7.19168394001174
22.095363017304557,53.640164719349876,2021-01-05 16:00:00,8.632850876819939
23.692162253949384,51.76167501246063,2021-01-05 17:00:00,7.27000709166483
23.371271274181748,60.755589229649786,2021-01-05 18:00:00,5.23956891397093
22.523232605231687,74.3697029655041,2021-01-05 19:00:00,6.914925484881173
23.981418277381938,50.248845857564326,2021-01-05 20:00:00,8.203397671907293
24.27831621131117,74.52220143758906,2021-01-05 21:00:00,5.573533030890025
21.132361272078363,64.72160662178564,2021-01-05 22:00:00,6.3407460506068745
22.139578732372755,71.44144474230413,2021-01-05 23:00:00,6.679034908407507
29.37368615519632,69.94253325021907,2021-01-06 00:00:00,5.651347742019513
21.918768983807222,56.694656517370554,2021-01-06 01:00:00,5.271148236400854
24.347245423214726,56.50360584862271,2021-01-06 02:00:00,5.314171550640582
26.047897791579103,50.04797903615085,2021-01-06 03:00:00,6.319634124917728
28.702498195719567,55.57026486018655,2021-01-06 04:00:00,6.303085051746555
22.733062864424202,72.81954601491353,2021-01-06 05:00:00,6.81384338678772
23.79899541027994,69.46756783967935,2021-01-06 06:00:00,9.486080427211926
20.515491571129708,67.77650805704744,2021-01-06 07:00:00,9.29595383786291
20.57388530717858,55.669594296526526,2021-01-06 08:00:00,5.98700160062227
26.55039374407421,72.41158505346509,2021-01-06 09:00:00,5.890379565317909
20.446545833496117,60.816113131706615,2021-01-06 10:00:00,7.035333800678078
26.54894725988016,73.58703378783333,2021-01-06 11:00:00,9.207740404667366
23.61392444106517,52.644641700076946,2021-01-06 12:00:00,6.705370546672736
23.011647359819005,75.73798301218773,2021-01-06 13:00:00,5.999319934065602
28.984831743402083,59.813653274005915,2021-01-06 14:00:00,9.262212848896441
28.429803646607482,67.78281277856624,2021-01-06 15:00:00,6.961707685190567
28.600298569712628,65.12123885959134,2021-01-06 16:00:00,5.284266481341967
22.18631650894917,73.26979415863492,2021-01-06 17:00:00,7.213428001144683
23.740537847334885,66.22301004766824,2021-01-06 18:00:00,6.641043596559213
22.40230361405567,51.18338082500976,2021-01-06 19:00:00,6.799822485565518
20.390417987960234,70.2610251478395,2021-01-06 20:00:00,5.912473400780026
28.63145265989356,73.55836431708062,2021-01-06 21:00:00,8.387124330864832
28.028181578915103,60.55018838884023,2021-01-06 22:00:00,7.387687963462312
23.255845410426964,64.39796685258071,2021-01-06 23:00:00,8.691387288842567
28.888517715036706,79.90801400189477,2021-01-07 00:00:00,5.3121038856490905
22.73810217170843,53.061440906463375,2021-01-07 01:00:00,6.352954185921075
28.67200405853058,60.122435925743225,2021-01-07 02:00:00,6.452824311291417
24.42997610216924,69.53990480219379,2021-01-07 03:00:00,9.677416490046843
23.28312366153063,71.69249047742176,2021-01-07 04:00:00,7.893982582630123
20.819735870801413,71.23389608122497,2021-01-07 05:00:00,7.836776536742942
24.69209546276052,66.49541332803854,2021-01-07 06:00:00,9.797382833157613
23.61043685868801,67.74296778199857,2021-01-07 07:00:00,5.529424178266263
26.00970686431265,63.772290371639954,2021-01-07 08:00:00,8.467151577318408
29.2060247542998,74.59190467876675,2021-01-07 09:00:00,6.692083277703378
28.240512420637444,67.39086487484728,2021-01-07 10:00:00,5.425428142369738
20.023398850987327,52.37324769713093,2021-01-07 11:00:00,6.274878177723783
28.39422564436701,61.96793150578759,2021-01-07 12:00:00,6.826562299934265
25.770033538555737,78.21576966902698,2021-01-07 13:00:00,5.4977487517279995
29.37274784031545,65.16867937672649,2021-01-07 14:00:00,9.60868839219283
20.51036979595446,76.2765632055758,2021-01-07 15:00:00,8.475197730504657
29.408565528016652,54.75255782214513,2021-01-07 16:00:00,7.176308093245932
26.1918521270928,71.93019296679608,2021-01-07 17:00:00,5.136528471289209
25.85199547467759,59.13444950358765,2021-01-07 18:00:00,9.606300392379795
23.94908969546875,63.34705150613834,2021-01-07 19:00:00,7.773155645425672
21.79061067434525,55.76091426025314,2021-01-07 20:00:00,5.151114722936162
28.383631567124887,72.67257573639394,2021-01-07 21:00:00,8.030878771465897
20.835196569339136,60.56368782874461,2021-01-07 22:00:00,9.2230590669352
24.852398428903882,74.86736536690668,2021-01-07 23:00:00,8.335645022715841
29.21516231715118,59.18791088613273,2021-01-08 00:00:00,6.766988257325386
26.271911449042918,63.084596535339784,2021-01-08 01:00:00,8.761937866647838
25.334649323015395,67.85593425846096,2021-01-08 02:00:00,8.937247014283066
27.724392120456244,69.72300282703665,2021-01-08 03:00:00,7.380155693154237
28.25013795916784,70.72003602385013,2021-01-08 04:00:00,9.902848572326626
28.440843630562355,67.5245620151775,2021-01-08 05:00:00,7.640173620652629
29.0300909362459,59.83323932891943,2021-01-08 06:00:00,5.701419732274309
22.45073059713466,57.25861249389578,2021-01-08 07:00:00,6.126874162114468
28.158778521236282,55.12850911695103,2021-01-08 08:00:00,7.965955717484141
26.142930217214094,61.700869855903704,2021-01-08 09:00:00,8.461960033631795
26.261815963134584,77.20825979277058,2021-01-08 10:00:00,5.964638176549906
29.744537235269746,57.65805928410847,2021-01-08 11:00:00,9.141674709082318
21.428691296263906,76.14767977632724,2021-01-08 12:00:00,6.476134670418129
26.671448672261576,63.853740609890174,2021-01-08 13:00:00,6.927301200799251
28.911876779693422,75.07290058226063,2021-01-08 14:00:00,6.310155138310883
28.618158724678786,62.539537783264855,2021-01-08 15:00:00,9.355278170222528
23.549801634079742,55.707115049261795,2021-01-08 16:00:00,9.123252526504153
22.52949507116554,68.79621572699823,2021-01-08 17:00:00,6.453213115164638
23.613667091869097,72.64278577767544,2021-01-08 18:00:00,7.084486066747069
26.89173995682582,76.49461108370116,2021-01-08 19:00:00,5.933868212344927
23.759596526758113,71.2196684420025,2021-01-08 20:00:00,9.653042829263368
26.68908730258535,66.84496299656355,2021-01-08 21:00:00,7.953973404408339
25.24567317677617,62.74834508377559,2021-01-08 22:00:00,7.8506381635448905
27.433536581713803,75.170696083861,2021-01-08 23:00:00,9.749659673057817
20.41848829953365,76.95948820001801,2021-01-09 00:00:00,9.741764141369252
28.98644976752261,76.11802364331591,2021-01-09 01:00:00,7.149071540558918
24.011675742811445,62.686584810623124,2021-01-09 02:00:00,7.3944322721868225
26.816136640490896,74.80727752918466,2021-01-09 03:00:00,9.875187411591282
25.539693762354656,62.76842418873496,2021-01-09 04:00:00,8.850741160483475
28.925126612949462,51.38359746091479,2021-01-09 05:00:00,7.5873206707784915
22.641350122058576,71.73549244240155,2021-01-09 06:00:00,8.072147979746008
23.271164644240717,65.46257342343827,2021-01-09 07:00:00,5.3769955315068785
29.09160683553212,70.61589028109671,2021-01-09 08:00:00,7.802454021379919
27.635389318936024,79.23522087061693,2021-01-09 09:00:00,6.881224230936945
25.81943961736018,55.646131856482725,2021-01-09 10:00:00,8.1663766096331
23.032140063579906,51.26994925026822,2021-01-09 11:00:00,5.11278902794248
24.26329968833245,61.14686642444026,2021-01-09 12:00:00,9.385288422978576
25.640985583098544,79.37027506005026,2021-01-09 13:00:00,9.644901657741556
23.901570095469246,61.68845599867872,2021-01-09 14:00:00,7.095727107186599
23.40329080003936,61.07628206147033,2021-01-09 15:00:00,9.123425846301034
27.12053878752614,78.54143830653871,2021-01-09 16:00:00,6.39825484895933
29.64846708921888,54.82764615202621,2021-01-09 17:00:00,8.437509190131845
29.16372608438856,60.80253253471211,2021-01-09 18:00:00,5.067110329071272
29.901601755230285,58.851900306357535,2021-01-09 19:00:00,7.951635532533037
27.883265998866158,55.09158161109186,2021-01-09 20:00:00,5.299047893539989
23.07356106130133,66.23874204488337,2021-01-09 21:00:00,7.8478008925082685
22.753954473417426,61.88451800886099,2021-01-09 22:00:00,8.358105425809514
23.33902340171458,63.91195488559188,2021-01-09 23:00:00,5.592172876889211
29.00294058222999,70.28063181939103,2021-01-10 00:00:00,5.880969514529637
27.525391738224382,74.52911929119927,2021-01-10 01:00:00,6.490897037542153
27.79193931026918,67.04892922452689,2021-01-10 02:00:00,7.691336759751791
25.227425780647177,61.96006496990227,2021-01-10 03:00:00,6.789904942821246
21.51634197444792,52.120288930064376,2021-01-10 04:00:00,8.545946066575233
22.029783634435365,58.70648508146448,2021-01-10 05:00:00,8.210646574195891
22.20309426223274,71.3366484069473,2021-01-10 06:00:00,5.115871441597244
28.260201271107864,53.29644309696482,2021-01-10 07:00:00,7.826221874385625
21.105555597470733,72.46514341362597,2021-01-10 08:00:00,8.774313725337107
25.843305668696907,55.273428069051874,2021-01-10 09:00:00,9.808107502082976
28.572252246466395,73.07135714701793,2021-01-10 10:00:00,6.760500424650032
24.79394426111342,54.76626219004377,2021-01-10 11:00:00,7.264924041329885
20.21863449395386,53.91139005209214,2021-01-10 12:00:00,9.039045445639259
22.28206753174093,54.71028322354995,2021-01-10 13:00:00,9.052311182421796
25.716998025010444,59.672958855484936,2021-01-10 14:00:00,6.393259645559715
25.26343825409391,76.30792262052093,2021-01-10 15:00:00,5.509845635376871
20.713917301652394,68.71683616943986,2021-01-10 16:00:00,8.749450586826162
28.736759872862397,66.8154268845549,2021-01-10 17:00:00,8.348181927812968
21.09346508051638,68.30997580374365,2021-01-10 18:00:00,6.428826613161902
21.741661096822213,50.190903432695684,2021-01-10 19:00:00,8.707159693183254
20.029578903359592,69.58320180161603,2021-01-10 20:00:00,9.405959941759582
23.77766883542564,78.03199045488925,2021-01-10 21:00:00,9.858879624342219
28.089938940884057,68.92353803955984,2021-01-10 22:00:00,8.782422575739735
28.046547605343072,77.47708557976486,2021-01-10 23:00:00,8.752849759939187
24.533992658975553,71.17182943016064,2021-01-11 00:00:00,9.961065319796647
24.480529033594493,56.861876988593295,2021-01-11 01:00:00,9.54134183991111
20.76801072337878,76.5024654052567,2021-01-11 02:00:00,8.312776129679026
29.231694127046822,71.3355436720031,2021-01-11 03:00:00,9.28523522238134
23.92887315210776,59.02938837402643,2021-01-11 04:00:00,5.241262569844038
27.819716333026374,78.66268109785958,2021-01-11 05:00:00,8.953281888695912
23.40746714719646,61.41159978644474,2021-01-11 06:00:00,8.015292853099568
22.95641164806159,66.76061024443814,2021-01-11 07:00:00,6.630527319170213
21.264771839242748,53.46141381165791,2021-01-11 08:00:00,9.915890672345354
21.25152411564223,69.3938672126121,2021-01-11 09:00:00,8.003709308608776
22.28974313986179,73.74386276201174,2021-01-11 10:00:00,8.05095926025859
21.619889523839813,63.10974576173762,2021-01-11 11:00:00,8.649662388176642
24.194947660797855,71.94429331646914,2021-01-11 12:00:00,8.962214699824308
22.883349019849167,54.402722415396774,2021-01-11 13:00:00,8.740344080863876
25.606289948225996,63.20704806062716,2021-01-11 14:00:00,7.5866177912191235
25.94727216686386,74.72403402813738,2021-01-11 15:00:00,5.46544880466153
25.894454913956746,73.60992786442863,2021-01-11 16:00:00,5.269703501981904
22.495774619105017,73.44448972131781,2021-01-11 17:00:00,9.921069990238564
25.317834200409422,72.05453630473814,2021-01-11 18:00:00,9.386416297176048
27.898499963611386,63.60486728003863,2021-01-11 19:00:00,9.02533442238119
27.964136035398692,72.5541556846585,2021-01-11 20:00:00,7.9054967867648624
26.864993178615872,68.88717555079278,2021-01-11 21:00:00,8.360839868711802
21.733429180804574,74.38576464940994,2021-01-11 22:00:00,9.122053017642221
26.387461044003178,53.58340982854472,2021-01-11 23:00:00,5.393633327552352
27.58295280101631,52.49017720803311,2021-01-12 00:00:00,5.6213131186517025
22.93554024375845,50.78057598295503,2021-01-12 01:00:00,8.553473331151125
23.667238625001392,69.16831322269265,2021-01-12 02:00:00,9.211981770001968
21.29590575896075,73.74134999343387,2021-01-12 03:00:00,6.48439747349128
29.53202168527455,70.68244974872523,2021-01-12 04:00:00,8.890407308135735
25.969601176228046,68.58402460764019,2021-01-12 05:00:00,7.095584558078413
29.280132256636964,63.35643975993546,2021-01-12 06:00:00,8.982808078187826
29.76706969622611,54.650751757166084,2021-01-12 07:00:00,5.1785470006681855
22.84222983629554,69.49741566196815,2021-01-12 08:00:00,9.679675870939894
20.52935255552371,70.89706375623823,2021-01-12 09:00:00,8.001247746796032
29.021191013922184,75.12892319753972,2021-01-12 10:00:00,7.491403172088443
21.948042954267855,52.887441301381685,2021-01-12 11:00:00,7.077961987450383
29.678448222998647,57.088458661223655,2021-01-12 12:00:00,8.25569856062916
20.7965064551178,53.05507333357821,2021-01-12 13:00:00,7.667155548076472
26.774079088544593,73.59491047414757,2021-01-12 14:00:00,6.026099350254581
20.70572170216784,78.42246967913725,2021-01-12 15:00:00,8.996847470736736
24.504722844165244,71.92946230314908,2021-01-12 16:00:00,6.068908769466576
28.054387656064,52.0041904894593,2021-01-12 17:00:00,8.268074412746746
24.976041547336052,75.62429959450105,2021-01-12 18:00:00,9.724170605958198
23.628575022671072,77.52001639991065,2021-01-12 19:00:00,7.18849740512208
23.750615167525517,51.69554615843791,2021-01-12 20:00:00,9.635819237050546
28.248903500745197,59.81785902458783,2021-01-12 21:00:00,6.4749470564698095
28.066220106178452,75.05565087648692,2021-01-12 22:00:00,6.943081315291237
27.179221233969653,69.85649589935724,2021-01-12 23:00:00,7.024639567882393
20.37245679073156,65.81853579583762,2021-01-13 00:00:00,7.050093348926824
23.025685396450843,60.70268021213431,2021-01-13 01:00:00,9.41890921985845
28.378112396458846,66.05823546520462,2021-01-13 02:00:00,8.725591509920617
27.072854273213405,61.60549374955185,2021-01-13 03:00:00,7.971753379668658
27.63463301586743,75.64919645795528,2021-01-13 04:00:00,9.193494586106631
21.313057835416632,61.8269246318696,2021-01-13 05:00:00,7.178877818719015
28.679277204519384,63.27128137696018,2021-01-13 06:00:00,7.762161775664153
24.593459023674757,70.94466222443181,2021-01-13 07:00:00,8.966317418213576
27.266727450512246,79.9284697173483,2021-01-13 08:00:00,5.651247894294801
20.394403765892257,60.39306966608914,2021-01-13 09:00:00,7.939354979707962
24.705495362530772,57.369956109572435,2021-01-13 10:00:00,9.909771001251736
29.604670781221063,68.81503903457731,2021-01-13 11:00:00,5.320140955988641
20.185292172223956,61.26120685543683,2021-01-13 12:00:00,6.315194807533036
26.597471606451585,62.05106121605274,2021-01-13 13:00:00,8.965430608270037
24.440488967010644,77.24304594783803,2021-01-13 14:00:00,6.060766150207703
22.87046440507201,68.81681637594211,2021-01-13 15:00:00,7.6666850861367
24.009183010148146,56.88908762737494,2021-01-13 16:00:00,5.132575802983761
26.875178149007564,65.62824627036959,2021-01-13 17:00:00,9.593658524944372
23.703778414356304,58.26403784658159,2021-01-13 18:00:00,6.843666676349224
23.4468483816346,62.30549485058793,2021-01-13 19:00:00,9.4984992422371
27.72974142298153,68.1129773862423,2021-01-13 20:00:00,7.507008182060162
28.14428787133458,69.15082381337712,2021-01-13 21:00:00,8.96755343414168
25.52224565233584,50.511043515938304,2021-01-13 22:00:00,7.734149679628147
20.763769517854126,70.8223927584229,2021-01-13 23:00:00,9.097036617746422
28.912545334772883,60.43196438328241,2021-01-14 00:00:00,7.473390328072163
25.714748041080274,56.38617963746624,2021-01-14 01:00:00,7.2750100605421855
24.30597225602749,77.38349331331277,2021-01-14 02:00:00,6.509340462067412
27.718913958160243,78.10878563489297,2021-01-14 03:00:00,8.379582463927981
24.775785490886705,65.56267091746608,2021-01-14 04:00:00,9.13782229986936
21.430024756272328,58.86734982602862,2021-01-14 05:00:00,7.15120517617638
23.593534616825224,53.38311626642858,2021-01-14 06:00:00,7.184800615647799
23.00644604427186,70.85141550256341,2021-01-14 07:00:00,5.502535046000747
29.2683530495214,62.50296729546502,2021-01-14 08:00:00,7.934061609638491
22.858090118691656,69.28776800224725,2021-01-14 09:00:00,8.163450507875751
25.716480335925144,65.48612813674285,2021-01-14 10:00:00,8.805088846650817
22.85464045868118,72.87646291089301,2021-01-14 11:00:00,6.377896098208405
23.898266720416892,63.176582010147996,2021-01-14 12:00:00,9.577603728283911
25.533992565097577,79.3131236594679,2021-01-14 13:00:00,6.629496894413295
27.835994800259385,62.76669694813415,2021-01-14 14:00:00,8.793768898506292
22.092721010880744,53.12023276213114,2021-01-14 15:00:00,9.235819875267099
27.377369250082385,51.964594745501216,2021-01-14 16:00:00,5.146119776834637
21.759698235999906,73.67550023935,2021-01-14 17:00:00,6.637927301073469
26.073149496129073,54.116635926827875,2021-01-14 18:00:00,8.510031650802516
25.763892110075684,50.90766243018021,2021-01-14 19:00:00,9.524002514733946
20.962014104202208,59.61808832215448,2021-01-14 20:00:00,9.907567653667355
20.351872876743883,71.923623066339,2021-01-14 21:00:00,5.316533983005282
23.871327439771214,68.85799570648878,2021-01-14 22:00:00,9.58736122900207
21.483447694284763,78.9601360527537,2021-01-14 23:00:00,8.64136801599142
29.122474572078023,78.72386220173216,2021-01-15 00:00:00,6.735106806486785
29.086993027316154,66.14741759057542,2021-01-15 01:00:00,7.216045826541042
26.399297417582194,75.54700764332614,2021-01-15 02:00:00,5.623394135913183
26.622676284323866,56.168936595649576,2021-01-15 03:00:00,8.55911086485875
27.861780016263072,61.06799414289232,2021-01-15 04:00:00,8.644405661942377
28.451304469680704,64.04354890612069,2021-01-15 05:00:00,7.3974824510797905
28.474814344219244,54.43070324115383,2021-01-15 06:00:00,5.032711823020645
27.89671473538875,62.54570400955141,2021-01-15 07:00:00,9.258113301269892
20.11967307138817,63.45107390642719,2021-01-15 08:00:00,7.812460044580446
28.96332012526928,58.99799160801705,2021-01-15 09:00:00,6.103155529807397
26.77886529355739,58.86109414088257,2021-01-15 10:00:00,9.373439112646638
28.2553695967008,63.28350038900063,2021-01-15 11:00:00,7.57356704744514
29.54958135834242,68.13588110815031,2021-01-15 12:00:00,8.452707983958403
28.11421202103245,62.892648898895104,2021-01-15 13:00:00,5.937233505633437
23.88903956176097,54.28281536754842,2021-01-15 14:00:00,6.478830144326297
26.954007868006755,77.20456322982858,2021-01-15 15:00:00,9.976344535919685
21.450949318117345,75.18211697095836,2021-01-15 16:00:00,9.202489173632383
27.6624815097217,54.102153437715124,2021-01-15 17:00:00,7.373789186883701
24.01476346098079,74.02991795841096,2021-01-15 18:00:00,6.406494293270987
29.64669250414512,79.41355328737473,2021-01-15 19:00:00,5.702629249513633
22.531933203442627,55.885725435887544,2021-01-15 20:00:00,8.788170044402612
20.386928580151885,55.97288607081643,2021-01-15 21:00:00,7.60334166476658
28.67194514056564,62.972330377570884,2021-01-15 22:00:00,5.813022388940262
22.416568465981083,51.17628242775789,2021-01-15 23:00:00,8.017583374978678
27.383969062508864,56.040489021007176,2021-01-16 00:00:00,9.09686565249205
28.58401953883726,64.1459267763453,2021-01-16 01:00:00,6.956619096504224
24.88077934042412,56.79710526776084,2021-01-16 02:00:00,5.224022919254424
24.104728411727212,60.183210209339535,2021-01-16 03:00:00,5.9101154718943185
21.739522863442225,63.18975143941738,2021-01-16 04:00:00,7.6179724908178
27.12214012029082,55.496667568364074,2021-01-16 05:00:00,5.068968136877735
26.352446798505987,79.8259980627462,2021-01-16 06:00:00,6.7441857879757166
29.83310435167963,57.16721599549728,2021-01-16 07:00:00,6.564431731976785
24.67370884638225,77.31450353709953,2021-01-16 08:00:00,6.803255431617699
21.33261514984018,61.65926162744451,2021-01-16 09:00:00,6.689398444693768
25.76971950024993,51.149062270470914,2021-01-16 10:00:00,5.36363807361651
29.005062005367193,77.65115776447948,2021-01-16 11:00:00,6.406257689444144
27.883309890782808,71.74051876577043,2021-01-16 12:00:00,8.759129617587028
21.443019460838254,78.8997150402922,2021-01-16 13:00:00,9.167637123438084
23.988432152883064,65.7443317634808,2021-01-16 14:00:00,8.6534625909893
25.6082682802105,74.33690208500259,2021-01-16 15:00:00,9.883699689719199
27.222186953395624,57.539327854306116,2021-01-16 16:00:00,5.87903324284888
